sno,latitude,longitude,pothole,rating
2967,13.0625 ,77.5233,24,7
2968,12.8727 ,77.5596,22,7
2969,13.0347 ,77.6176,27,3
2970,13.0244 ,77.7169,35,10
2971,12.8865 ,77.5494,22,9
2972,12.9540 ,77.7166,16,9
2973,13.0075 ,77.5388,29,5
2974,13.0714 ,77.5405,34,1
2975,12.9566 ,77.6508,15,6
2976,12.9709 ,77.7211,26,3
2977,12.9304 ,77.6865,32,2
2978,12.9605 ,77.7131,30,9
2979,12.8484 ,77.6467,21,6
2980,13.0445 ,77.7132,20,1
2981,12.8619 ,77.7001,18,5
2982,12.9709 ,77.7315,29,1
2983,12.8780 ,77.6627,16,9
2984,12.8434 ,77.5137,22,3
2985,13.0252 ,77.7339,20,2
2986,12.9138 ,77.5504,19,10
2987,12.9162 ,77.6071,19,4
2988,12.9984 ,77.7364,21,5
2989,12.9356 ,77.7404,31,3
2990,13.0802 ,77.7061,23,6
2991,12.8989 ,77.5321,17,10
2992,13.0494 ,77.7119,17,4
2993,13.0030 ,77.5323,29,10
2994,12.9676 ,77.5924,34,5
2995,12.9835 ,77.5087,30,3
2996,12.9583 ,77.7235,21,1
2997,12.9554 ,77.6221,25,4
2998,12.8933 ,77.6603,25,3
2999,12.9349 ,77.6989,32,7
3000,12.9862 ,77.5197,18,2
3001,13.0936 ,77.6242,26,5
3002,13.0880 ,77.6745,26,9
3003,13.0066 ,77.7302,15,1
3004,12.9391 ,77.5840,18,3
3005,13.0228 ,77.6422,28,8
3006,12.8933 ,77.5906,34,9
3007,13.0474 ,77.6559,18,6
3008,13.0479 ,77.5233,21,4
3009,12.8672 ,77.6040,33,3
3010,12.9740 ,77.5694,30,4
3011,12.9398 ,77.6287,34,10
3012,12.8511 ,77.5088,25,5
3013,12.9211 ,77.5676,30,4
3014,12.8946 ,77.6050,28,5
3015,12.9788 ,77.5661,29,2
3016,13.0617 ,77.5108,20,7
3017,12.8582 ,77.5430,34,1
3018,12.8641 ,77.7070,34,8
3019,13.0305 ,77.7413,26,2
3020,12.9851 ,77.4858,18,8
3021,12.8854 ,77.6280,22,4
3022,12.9057 ,77.5457,15,10
3023,12.9227 ,77.7233,28,1
3024,13.0996 ,77.5425,22,5
3025,12.8916 ,77.6884,21,6
3026,13.0602 ,77.5004,30,2
3027,13.0982 ,77.5183,31,9
3028,12.9401 ,77.5862,18,6
3029,12.8875 ,77.5965,19,5
3030,13.0752 ,77.5864,24,9
3031,12.9846 ,77.7403,22,3
3032,12.9126 ,77.5338,17,10
3033,13.0020 ,77.5298,31,3
3034,13.0544 ,77.7078,28,2
3035,13.0475 ,77.5284,16,6
3036,12.9774 ,77.6768,29,8
3037,12.9803 ,77.4883,16,4
3038,12.8908 ,77.5141,27,9
3039,12.9564 ,77.5889,21,9
3040,12.8696 ,77.7265,17,2
3041,13.0716 ,77.5893,21,6
3042,12.9482 ,77.6241,23,1
3043,12.9176 ,77.6038,27,3
3044,12.9660 ,77.6070,30,6
3045,12.9840 ,77.5027,30,9
3046,13.0523 ,77.6169,25,3
3047,12.9852 ,77.5498,16,1
3048,12.9113 ,77.6919,22,7
3049,13.0981 ,77.5052,34,1
3050,12.9294 ,77.6107,31,10
3051,12.9477 ,77.5395,24,7
3052,12.9292 ,77.7261,35,10
3053,13.0356 ,77.5402,19,1
3054,12.9059 ,77.7218,27,2
3055,12.9654 ,77.7469,23,7
3056,13.0815 ,77.6341,34,1
3057,13.0057 ,77.5963,27,6
3058,13.0757 ,77.6983,18,6
3059,12.8853 ,77.6169,22,8
3060,12.9854 ,77.7338,24,9
3061,12.9598 ,77.6647,29,3
3062,12.9480 ,77.6827,15,4
3063,12.8850 ,77.7177,35,8
3064,12.8437 ,77.5009,17,4
3065,12.8686 ,77.4839,32,7
3066,12.8919 ,77.4907,23,1
3067,12.9626 ,77.6346,17,3
3068,12.9941 ,77.5177,30,2
3069,12.8515 ,77.6537,32,6
3070,12.8694 ,77.7198,20,3
3071,13.0109 ,77.7037,25,4
3072,13.0238 ,77.6490,32,10
3073,12.9092 ,77.5669,21,6
3074,12.9516 ,77.5413,25,9
3075,13.0476 ,77.7452,23,5
3076,13.0397 ,77.6770,24,2
3077,13.0108 ,77.6808,16,7
3078,12.8604 ,77.6691,16,8
3079,13.0365 ,77.6652,18,5
3080,12.9916 ,77.5562,24,2
3081,13.0388 ,77.5628,29,1
3082,13.0792 ,77.7388,25,2
3083,12.9721 ,77.5573,26,8
3084,12.9250 ,77.6431,31,4
3085,12.9632 ,77.5421,27,6
3086,13.0688 ,77.7357,32,7
3087,13.0704 ,77.6325,33,6
3088,12.9482 ,77.6690,28,9
3089,13.0016 ,77.4955,31,3
3090,13.0189 ,77.5562,28,2
3091,12.9719 ,77.6880,35,2
3092,12.8625 ,77.6020,34,9
3093,13.0599 ,77.5113,32,2
3094,12.8686 ,77.7006,33,4
3095,13.0781 ,77.7084,28,5
3096,12.8914 ,77.6409,28,2
3097,13.0387 ,77.6000,21,8
3098,13.0478 ,77.7256,21,3
3099,12.9810 ,77.7176,25,6
3100,13.0637 ,77.6494,26,1
3101,12.9659 ,77.5781,20,1
3102,13.0928 ,77.6541,24,3
3103,13.0426 ,77.5659,17,6
3104,12.9767 ,77.5983,19,10
3105,12.9474 ,77.5230,35,5
3106,12.8449 ,77.6819,34,5
3107,13.0594 ,77.5797,32,9
3108,12.8519 ,77.6525,32,9
3109,12.8721 ,77.6489,28,10
3110,12.9733 ,77.6337,23,4
3111,12.9890 ,77.7065,23,4
3112,13.0068 ,77.7307,15,5
3113,12.9173 ,77.6210,17,9
3114,13.0026 ,77.5820,21,8
3115,12.8770 ,77.4964,25,7
3116,12.8726 ,77.5301,35,10
3117,12.8894 ,77.5197,15,8
3118,13.0688 ,77.7293,27,8
3119,12.9325 ,77.5324,31,2
3120,12.9034 ,77.7398,29,5
3121,13.0820 ,77.7480,21,9
3122,12.9121 ,77.5467,33,3
3123,12.9851 ,77.5122,21,4
3124,13.0305 ,77.6455,30,5
3125,12.9778 ,77.7007,19,4
3126,12.8723 ,77.5612,31,5
3127,12.9386 ,77.6227,15,1
3128,13.0917 ,77.6444,34,6
3129,12.9344 ,77.6410,18,9
3130,13.0432 ,77.6236,27,9
3131,12.8746 ,77.6662,31,2
3132,12.8817 ,77.7046,31,7
3133,12.8881 ,77.5550,35,6
3134,12.9166 ,77.5994,32,3
3135,12.8796 ,77.6131,30,5
3136,13.0000 ,77.7149,18,2
3137,12.8452 ,77.7013,30,6
3138,12.9029 ,77.4903,18,5
3139,12.9320 ,77.4959,30,3
3140,13.0839 ,77.7333,27,4
3141,12.9896 ,77.6747,31,8
3142,12.9240 ,77.6562,27,6
3143,13.1000 ,77.7455,34,8
3144,12.9995 ,77.6475,29,3
3145,12.9208 ,77.7383,22,8
3146,13.0413 ,77.5745,35,7
3147,13.0092 ,77.5312,31,6
3148,12.8526 ,77.7149,18,1
3149,13.0131 ,77.5297,25,9
3150,13.0657 ,77.5486,21,6
3151,13.0862 ,77.6218,24,4
3152,13.0713 ,77.5198,35,1
3153,13.0040 ,77.5624,19,4
3154,13.0961 ,77.5855,24,3
3155,13.0923 ,77.5998,33,10
3156,12.9411 ,77.5870,18,8
3157,12.9731 ,77.6192,20,4
3158,12.9691 ,77.5785,28,7
3159,13.0722 ,77.5485,16,6
3160,13.0999 ,77.6949,18,2
3161,12.9508 ,77.5108,17,10
3162,13.0752 ,77.6842,20,3
3163,13.0577 ,77.7276,18,7
3164,12.9094 ,77.5380,17,2
3165,12.9244 ,77.5275,21,3
3166,12.9037 ,77.5310,34,2
3167,12.9431 ,77.5274,23,2
3168,12.9006 ,77.7446,33,3
3169,12.8457 ,77.4897,20,8
3170,13.0019 ,77.6372,21,7
3171,12.8557 ,77.6850,32,2
3172,12.9545 ,77.4991,21,9
3173,12.8829 ,77.6927,15,1
3174,12.9326 ,77.6359,15,1
3175,12.9448 ,77.6687,18,4
3176,13.0429 ,77.7069,31,8
3177,13.0179 ,77.5670,18,10
3178,12.9363 ,77.5850,31,1
3179,12.8685 ,77.4865,19,4
3180,12.8573 ,77.6647,27,8
3181,12.9080 ,77.6998,25,5
3182,12.9336 ,77.5156,16,8
3183,12.9813 ,77.6062,18,4
3184,13.0663 ,77.4872,31,7
3185,12.8956 ,77.5804,17,6
3186,13.0927 ,77.7217,19,7
3187,12.9429 ,77.4869,16,6
3188,12.8522 ,77.6110,24,8
3189,12.8622 ,77.6481,25,1
3190,13.0998 ,77.5298,26,5
3191,12.8766 ,77.5529,33,10
3192,13.0070 ,77.5562,34,8
3193,12.9731 ,77.6582,35,8
3194,13.0669 ,77.6403,27,3
3195,12.9810 ,77.4849,21,8
3196,13.0793 ,77.6545,34,4
3197,12.9806 ,77.5762,19,5
3198,12.9536 ,77.7301,31,3
3199,12.9078 ,77.5687,28,10
3200,13.0232 ,77.5705,20,8
3201,12.9264 ,77.5922,20,9
3202,12.9442 ,77.6885,19,7
3203,12.8553 ,77.7240,21,4
3204,12.9250 ,77.5540,24,10
3205,12.8817 ,77.5866,29,10
3206,12.8955 ,77.5031,23,9
3207,12.9633 ,77.6097,27,9
3208,12.9579 ,77.6392,21,6
3209,12.9936 ,77.5778,26,1
3210,12.8808 ,77.5681,25,2
3211,12.9308 ,77.5659,17,2
3212,12.9924 ,77.7060,19,7
3213,13.0503 ,77.7175,26,5
3214,12.8792 ,77.5628,29,7
3215,13.0045 ,77.5357,29,8
3216,12.9547 ,77.5628,18,8
3217,12.9686 ,77.6599,24,5
3218,12.9962 ,77.6714,32,7
3219,12.9383 ,77.7118,18,9
3220,13.0255 ,77.5321,28,4
3221,13.0091 ,77.6179,19,10
3222,12.8952 ,77.5109,25,10
3223,13.0433 ,77.7384,23,2
3224,12.8776 ,77.5908,19,1
3225,13.0060 ,77.6350,34,10
3226,13.0602 ,77.5408,27,6
3227,12.9058 ,77.4907,16,2
3228,12.8490 ,77.5511,35,4
3229,13.0658 ,77.7194,27,3
3230,12.8900 ,77.6628,21,5
3231,12.9261 ,77.6097,32,8
3232,12.8866 ,77.4967,25,1
3233,13.0870 ,77.6777,26,2
3234,12.8717 ,77.5721,22,3
3235,12.9139 ,77.5975,18,2
3236,12.9320 ,77.5828,26,6
3237,12.9212 ,77.6674,33,6
3238,13.0384 ,77.5088,32,3
3239,12.9114 ,77.5782,23,8
3240,12.8574 ,77.6210,31,5
3241,12.9804 ,77.5740,15,8
3242,12.8476 ,77.6698,35,9
3243,12.9660 ,77.6473,20,1
3244,12.8654 ,77.5471,29,8
3245,13.0201 ,77.6877,32,3
3246,13.0808 ,77.4936,17,3
3247,12.9231 ,77.6555,18,9
3248,13.0592 ,77.5551,35,1
3249,13.0098 ,77.6827,29,3
3250,13.0899 ,77.7097,29,5
3251,12.9100 ,77.5632,18,9
3252,13.0090 ,77.5316,27,1
3253,13.0574 ,77.6217,35,5
3254,12.9766 ,77.6246,20,2
3255,12.8907 ,77.6930,29,6
3256,12.9601 ,77.6225,29,8
3257,12.8957 ,77.7034,19,7
3258,12.9798 ,77.5676,18,2
3259,13.0759 ,77.7133,16,6
3260,12.9757 ,77.5344,30,5
3261,12.9062 ,77.5518,20,8
3262,12.8917 ,77.7148,23,1
3263,13.0769 ,77.7348,25,2
3264,12.8949 ,77.7429,16,3
3265,13.0384 ,77.6509,25,2
3266,12.8481 ,77.7155,23,9
3267,12.9387 ,77.6998,31,7
3268,12.8505 ,77.5499,22,7
3269,12.9696 ,77.5489,34,10
3270,13.0754 ,77.5787,30,1
3271,12.9247 ,77.5678,35,1
3272,12.9588 ,77.6689,22,3
3273,13.0524 ,77.5988,28,7
3274,12.8700 ,77.5533,32,2
3275,12.9494 ,77.7478,26,3
3276,12.9882 ,77.6702,16,10
3277,12.9522 ,77.6472,15,7
3278,12.9570 ,77.7282,22,6
3279,12.9409 ,77.6666,30,9
3280,12.9982 ,77.7455,30,4
3281,13.0667 ,77.7129,20,3
3282,13.0437 ,77.5013,22,3
3283,13.0997 ,77.7127,21,9
3284,13.0238 ,77.6310,32,6
3285,12.8975 ,77.5248,22,7
3286,12.9638 ,77.6464,27,10
3287,12.9501 ,77.6490,21,3
3288,13.0623 ,77.6908,18,1
3289,12.9370 ,77.6755,35,2
3290,12.9127 ,77.4985,15,8
3291,13.0681 ,77.5660,27,3
3292,13.0322 ,77.5167,32,4
3293,12.8626 ,77.5202,17,1
3294,12.9250 ,77.6269,23,5
3295,13.0693 ,77.4907,23,2
3296,13.0649 ,77.5171,26,6
3297,13.0797 ,77.4880,27,6
3298,13.0019 ,77.6181,29,8
3299,12.8794 ,77.7257,31,10
3300,12.9337 ,77.5878,22,7
3301,12.9922 ,77.6250,22,1
3302,12.8652 ,77.6881,29,1
3303,13.0844 ,77.5324,18,4
3304,12.9431 ,77.6837,15,3
3305,12.9249 ,77.5203,20,5
3306,13.0886 ,77.5442,35,4
3307,12.9590 ,77.6238,23,1
3308,12.9839 ,77.7027,25,3
3309,12.8540 ,77.6777,15,8
3310,12.9522 ,77.6924,33,5
3311,12.9829 ,77.5540,26,10
3312,12.8867 ,77.6486,16,10
3313,13.0700 ,77.5042,33,5
3314,13.0514 ,77.6682,35,9
3315,12.9404 ,77.5537,17,8
3316,12.8962 ,77.6380,27,5
3317,12.8993 ,77.7410,15,5
3318,13.0034 ,77.7371,33,1
3319,13.0549 ,77.6086,20,6
3320,12.9493 ,77.6514,32,5
3321,12.9444 ,77.6384,22,1
3322,12.9841 ,77.6096,23,5
3323,13.0515 ,77.7287,32,4
3324,12.9844 ,77.5752,19,9
3325,12.8595 ,77.7269,18,5
3326,12.9234 ,77.5392,26,10
3327,13.0456 ,77.7060,23,2
3328,13.0506 ,77.7242,33,7
3329,12.9800 ,77.5182,22,6
3330,13.0119 ,77.7180,30,10
3331,12.8893 ,77.4937,24,6
3332,12.9308 ,77.5133,19,10
3333,13.0562 ,77.5716,33,2
3334,12.8588 ,77.7400,24,7
3335,12.8569 ,77.6505,22,8
3336,12.9116 ,77.7390,33,3
3337,13.0775 ,77.5989,27,4
3338,13.0596 ,77.6680,26,10
3339,12.8841 ,77.7327,25,7
3340,12.8690 ,77.6187,24,8
3341,12.9937 ,77.6701,33,5
3342,12.8694 ,77.6991,20,1
3343,12.9294 ,77.6650,16,5
3344,13.0676 ,77.5175,18,1
3345,12.8491 ,77.5426,16,10
3346,13.0619 ,77.6355,24,6
3347,12.9147 ,77.5445,22,3
3348,12.9706 ,77.6834,33,7
3349,12.8997 ,77.6775,20,4
3350,13.0686 ,77.4829,33,2
3351,12.9105 ,77.6339,16,7
3352,12.9293 ,77.7321,23,10
3353,13.0424 ,77.5581,33,10
3354,13.0122 ,77.5090,18,2
3355,13.0810 ,77.6067,17,2
3356,12.9390 ,77.6692,18,7
3357,12.8845 ,77.7217,20,3
3358,12.9866 ,77.7444,35,9
3359,12.9823 ,77.7080,32,2
3360,13.0525 ,77.6902,26,6
3361,13.0844 ,77.5945,21,5
3362,12.8842 ,77.7100,33,6
3363,12.9476 ,77.6692,19,9
3364,13.0091 ,77.6084,25,8
3365,13.0968 ,77.7281,34,5
3366,13.0000 ,77.5776,18,7
3367,12.9091 ,77.7011,26,10
3368,13.0952 ,77.5963,32,3
3369,13.0202 ,77.6671,29,6
3370,12.9253 ,77.7154,19,9
3371,12.8785 ,77.7147,16,10
3372,12.8785 ,77.5341,20,9
3373,12.9010 ,77.5394,33,5
3374,12.9289 ,77.7193,18,6
3375,13.0009 ,77.5955,26,7
3376,12.9441 ,77.6059,30,8
3377,13.0453 ,77.5467,32,9
3378,12.8762 ,77.7131,16,8
3379,12.9621 ,77.4986,28,7
3380,13.0781 ,77.5181,24,2
3381,12.9842 ,77.6034,34,10
3382,13.0439 ,77.6925,24,10
3383,12.9953 ,77.6016,29,2
3384,12.9388 ,77.5585,33,2
3385,13.0609 ,77.5731,33,6
3386,13.0217 ,77.5857,21,3
3387,12.8819 ,77.6727,21,6
3388,12.9329 ,77.5348,24,9
3389,12.8593 ,77.5405,21,9
3390,12.9908 ,77.6232,16,1
3391,12.9478 ,77.7386,17,6
3392,12.8897 ,77.4874,21,4
3393,13.0298 ,77.6703,31,1
3394,12.9282 ,77.6690,23,3
3395,12.9591 ,77.5037,32,5
3396,12.8903 ,77.7328,33,7
3397,12.8738 ,77.7092,28,6
3398,12.9733 ,77.6432,33,8
3399,12.9918 ,77.4899,22,9
3400,13.0520 ,77.6696,22,1
3401,13.0912 ,77.5050,21,1
3402,13.0926 ,77.6167,15,3
3403,12.9977 ,77.7369,30,2
3404,13.0966 ,77.6863,26,5
3405,12.9788 ,77.5299,34,7
3406,12.8484 ,77.5363,25,8
3407,12.8473 ,77.5516,19,9
3408,12.9020 ,77.5378,34,10
3409,13.0522 ,77.4994,30,9
3410,12.8764 ,77.5242,18,4
3411,13.0851 ,77.6043,15,10
3412,13.0487 ,77.4936,32,9
3413,13.0311 ,77.5168,20,10
3414,12.8402 ,77.6755,32,8
3415,13.0966 ,77.6479,16,9
3416,12.9593 ,77.5601,28,8
3417,13.0905 ,77.7120,19,3
3418,13.0446 ,77.5435,16,6
3419,12.9406 ,77.6354,18,9
3420,13.0984 ,77.6066,27,3
3421,13.0018 ,77.6458,15,7
3422,12.8515 ,77.7205,21,8
3423,13.0444 ,77.5039,33,9
3424,12.8619 ,77.5816,35,2
3425,13.0328 ,77.5015,31,4
3426,12.9483 ,77.5759,20,1
3427,12.9042 ,77.6531,34,6
3428,12.9646 ,77.5839,24,9
3429,13.0142 ,77.5655,32,5
3430,13.0950 ,77.5005,18,9
3431,12.9023 ,77.6849,25,9
3432,12.9175 ,77.6823,19,5
3433,12.8965 ,77.5819,28,1
3434,12.9161 ,77.5253,15,8
3435,13.0241 ,77.5750,32,7
3436,12.8437 ,77.5396,29,7
3437,12.9906 ,77.4868,30,6
3438,12.9893 ,77.6901,27,1
3439,13.0981 ,77.6315,15,8
3440,12.9484 ,77.6277,32,8
3441,12.9068 ,77.5281,18,4
3442,12.9528 ,77.6694,33,1
3443,12.9832 ,77.6017,32,6
3444,12.8856 ,77.6762,28,8
3445,12.9887 ,77.6441,20,7
3446,13.0396 ,77.5835,16,9
3447,13.0025 ,77.5451,33,2
3448,12.8893 ,77.6085,34,1
3449,13.0439 ,77.6934,33,10
3450,12.9684 ,77.7028,19,1
3451,12.9417 ,77.6201,30,2
3452,12.9659 ,77.6299,27,8
3453,12.8963 ,77.6935,27,5
3454,12.9786 ,77.6705,29,4
3455,12.8506 ,77.6897,20,10
3456,12.9509 ,77.5618,31,9
3457,12.9534 ,77.7069,27,5
3458,12.9218 ,77.5533,34,6
3459,12.9519 ,77.5680,34,9
3460,12.9640 ,77.6372,32,1
3461,12.9360 ,77.7397,23,7
3462,12.9804 ,77.6879,24,10
3463,12.8881 ,77.5064,28,9
3464,12.9940 ,77.6292,17,9
3465,12.9950 ,77.5579,21,10
3466,12.8727 ,77.7400,30,1
3467,13.0011 ,77.6161,29,7
3468,13.0699 ,77.6543,22,9
3469,13.0957 ,77.5923,24,8
3470,13.0390 ,77.6961,16,1
3471,12.9865 ,77.5960,16,6
3472,12.9910 ,77.6128,33,6
3473,12.8897 ,77.5738,15,3
3474,13.0307 ,77.5136,33,5
3475,13.0683 ,77.5124,28,3
3476,13.0493 ,77.5627,30,8
3477,13.0332 ,77.6605,26,6
3478,12.9426 ,77.6051,31,9
3479,12.9726 ,77.6374,17,10
3480,13.0836 ,77.7420,24,1
3481,12.9972 ,77.6913,33,1
3482,12.9485 ,77.7214,17,8
3483,12.9510 ,77.5294,30,10
3484,12.9084 ,77.6838,24,2
3485,12.8615 ,77.5299,27,5
3486,12.8772 ,77.5055,22,1
3487,12.8923 ,77.5767,16,9
3488,12.8557 ,77.7022,32,2
3489,13.0420 ,77.7253,15,8
3490,13.0262 ,77.5627,23,10
3491,12.8404 ,77.6795,19,7
3492,12.9733 ,77.4923,26,5
3493,12.9708 ,77.6622,17,1
3494,12.9797 ,77.6717,23,3
3495,13.0993 ,77.6579,18,4
3496,12.8645 ,77.6573,30,10
3497,12.9712 ,77.5094,18,7
3498,12.9907 ,77.7255,33,10
3499,13.0098 ,77.5377,17,1
3500,13.0722 ,77.5994,17,2
3501,13.0778 ,77.4851,31,8
3502,13.0421 ,77.6069,32,10
3503,12.9919 ,77.5412,20,4
3504,12.8874 ,77.7183,33,5
3505,13.0114 ,77.6777,25,8
3506,12.8849 ,77.7008,33,5
3507,12.9431 ,77.5282,33,8
3508,12.9145 ,77.7394,28,10
3509,12.9393 ,77.5134,21,5
3510,12.9430 ,77.6843,30,6
3511,13.0308 ,77.6023,26,6
3512,12.9291 ,77.6258,26,2
3513,13.0709 ,77.5202,28,5
3514,13.0417 ,77.6691,15,8
3515,12.9992 ,77.7061,16,4
3516,12.8727 ,77.5061,18,9
3517,12.8831 ,77.6530,19,1
3518,13.0473 ,77.7239,16,1
3519,13.0426 ,77.6821,26,10
3520,12.9830 ,77.6599,23,7
3521,12.9387 ,77.5023,18,4
3522,13.0017 ,77.5706,22,9
3523,13.0543 ,77.6509,22,1
3524,13.0487 ,77.6873,32,3
3525,12.8962 ,77.5851,28,1
3526,13.0654 ,77.5648,29,7
3527,12.9485 ,77.5444,28,5
3528,12.9641 ,77.6862,28,10
3529,12.9955 ,77.7128,31,5
3530,12.9825 ,77.7114,32,7
3531,12.9251 ,77.5966,19,2
3532,12.8408 ,77.6727,34,2
3533,12.8509 ,77.5043,29,3
3534,12.9740 ,77.7348,21,10
3535,12.9409 ,77.5770,29,1
3536,13.0466 ,77.5782,17,8
3537,12.9749 ,77.6547,27,1
3538,13.0000 ,77.6309,18,4
3539,13.0061 ,77.6135,20,4
3540,13.0605 ,77.7361,18,4
3541,12.9713 ,77.5979,16,1
3542,13.0870 ,77.6946,34,1
3543,12.9761 ,77.5052,19,5
3544,12.8513 ,77.6110,33,10
3545,13.0122 ,77.5224,22,2
3546,12.8600 ,77.6333,27,8
3547,12.8675 ,77.4983,15,2
3548,12.8642 ,77.6771,22,7
3549,13.0986 ,77.7229,27,3
3550,12.9867 ,77.7403,23,8
3551,13.0286 ,77.6217,23,9
3552,12.9971 ,77.7014,31,7
3553,13.0640 ,77.5772,34,2
3554,12.8794 ,77.6167,17,2
3555,12.8757 ,77.5090,15,5
3556,12.9889 ,77.6129,23,8
3557,13.0522 ,77.6360,26,4
3558,13.0440 ,77.6449,16,6
3559,13.0473 ,77.5059,28,7
3560,13.0895 ,77.6900,31,2
3561,12.8935 ,77.5225,34,9
3562,12.9653 ,77.4977,19,2
3563,12.9745 ,77.6058,31,5
3564,13.0918 ,77.6871,27,1
3565,13.0048 ,77.6070,27,2
3566,13.0135 ,77.5373,23,2
3567,12.9408 ,77.5979,32,2
3568,13.0930 ,77.7274,15,9
3569,13.0682 ,77.5607,17,5
3570,12.9156 ,77.6114,35,2
3571,13.0540 ,77.6390,16,3
3572,13.0486 ,77.6133,16,8
3573,12.9736 ,77.7432,34,9
3574,12.9316 ,77.7438,27,2
3575,12.9485 ,77.5465,30,6
3576,13.0051 ,77.5635,15,7
3577,13.0472 ,77.5942,30,1
3578,13.0571 ,77.6734,18,7
3579,12.9603 ,77.6013,30,7
3580,13.0838 ,77.5875,26,8
3581,12.9289 ,77.5849,21,6
3582,12.9959 ,77.6560,34,9
3583,12.9495 ,77.5370,23,6
3584,12.9795 ,77.6342,35,2
3585,12.9310 ,77.6118,15,10
3586,12.9913 ,77.5392,30,1
3587,12.9692 ,77.5047,17,10
3588,13.0503 ,77.5027,26,9
3589,12.9143 ,77.5670,20,3
3590,12.8622 ,77.5196,30,10
3591,12.8655 ,77.5720,31,8
3592,13.0613 ,77.6667,21,2
3593,12.8419 ,77.5902,35,9
3594,13.0341 ,77.5323,17,1
3595,12.8508 ,77.7141,32,5
3596,12.9023 ,77.5224,34,3
3597,12.9733 ,77.5188,29,2
3598,13.0940 ,77.6744,31,3
3599,13.0562 ,77.4854,15,2
3600,12.9371 ,77.5852,27,2
3601,12.9404 ,77.5586,35,8
3602,12.9182 ,77.5575,21,9
3603,13.0375 ,77.5689,29,10
3604,12.8750 ,77.6643,33,8
3605,12.8898 ,77.5802,20,10
3606,12.9041 ,77.7077,16,8
3607,12.8522 ,77.5692,20,6
3608,12.9572 ,77.5092,15,2
3609,13.0494 ,77.4827,34,8
3610,13.0222 ,77.6960,31,8
3611,12.9227 ,77.5188,32,4
3612,12.8750 ,77.5075,32,5
3613,12.8696 ,77.7003,34,5
3614,12.8605 ,77.7267,24,3
3615,12.9119 ,77.4987,30,2
3616,12.8993 ,77.5168,34,5
3617,13.0969 ,77.4862,16,9
3618,12.9740 ,77.6250,23,8
3619,13.0231 ,77.5428,31,2
3620,12.8783 ,77.4954,28,2
3621,12.9062 ,77.6981,35,7
3622,12.9320 ,77.7287,20,9
3623,12.8856 ,77.5983,21,1
3624,13.0782 ,77.5389,30,6
3625,12.9257 ,77.6722,20,6
3626,13.0689 ,77.5440,30,2
3627,12.9741 ,77.5991,32,5
3628,12.9371 ,77.7257,29,9
3629,13.0906 ,77.5383,22,6
3630,13.0929 ,77.6292,18,9
3631,12.8891 ,77.6333,18,3
3632,13.0133 ,77.7365,23,2
3633,12.9931 ,77.5730,34,2
3634,13.0259 ,77.7365,25,5
3635,12.9098 ,77.7426,16,10
3636,12.9372 ,77.5156,32,4
3637,12.9777 ,77.7416,32,9
3638,12.9933 ,77.6220,33,2
3639,13.0904 ,77.6663,20,5
3640,12.9572 ,77.5122,35,3
3641,12.9720 ,77.5589,19,6
3642,12.8946 ,77.4923,31,3
3643,12.9788 ,77.6056,19,2
3644,12.9436 ,77.6563,33,5
3645,12.8989 ,77.6328,28,6
3646,12.8705 ,77.5540,24,7
3647,12.8444 ,77.6475,33,8
3648,13.0127 ,77.5379,35,1
3649,13.0399 ,77.5580,25,8
3650,13.0600 ,77.5002,15,7
3651,12.9944 ,77.5492,31,7
3652,12.9271 ,77.7371,31,2
3653,13.0264 ,77.7059,25,7
3654,13.0022 ,77.5224,34,1
3655,13.0728 ,77.5442,21,7
3656,13.0648 ,77.6629,29,2
3657,12.8876 ,77.7251,15,1
3658,13.0430 ,77.6080,20,4
3659,12.9884 ,77.5095,23,8
3660,12.9405 ,77.6153,21,2
3661,12.8521 ,77.7297,30,4
3662,12.9432 ,77.5915,25,4
3663,12.8902 ,77.7276,21,5
3664,12.8973 ,77.5682,23,4
3665,12.9132 ,77.6108,30,6
3666,13.0594 ,77.4941,29,8
3667,12.9683 ,77.7174,17,10
3668,13.0692 ,77.5186,21,2
3669,12.8996 ,77.6987,19,8
3670,13.0879 ,77.6254,23,5
3671,12.9030 ,77.5170,28,1
3672,12.9960 ,77.5560,34,6
3673,12.9633 ,77.7435,26,10
3674,12.8775 ,77.6702,34,3
3675,13.0737 ,77.6201,16,10
3676,12.9595 ,77.6427,29,3
3677,12.9471 ,77.5661,27,5
3678,12.8798 ,77.5728,34,3
3679,12.8785 ,77.5201,26,10
3680,13.0701 ,77.4839,20,9
3681,12.9650 ,77.7217,35,6
3682,13.0071 ,77.7121,27,10
3683,12.8452 ,77.5658,20,8
3684,12.9121 ,77.6563,29,4
3685,12.9064 ,77.5158,16,2
3686,13.0244 ,77.7348,15,4
3687,13.0544 ,77.6079,15,4
3688,12.9293 ,77.6593,18,10
3689,13.0759 ,77.6872,19,7
3690,12.9539 ,77.6407,30,2
3691,13.0293 ,77.7366,25,7
3692,12.9060 ,77.7281,16,1
3693,13.0440 ,77.5460,23,1
3694,12.9565 ,77.6294,33,4
3695,12.9197 ,77.6280,28,1
3696,12.9988 ,77.6611,31,10
3697,12.9410 ,77.6867,26,4
3698,12.9815 ,77.5907,26,3
3699,13.0544 ,77.5625,20,1
3700,13.0328 ,77.4920,24,1
3701,12.9063 ,77.5059,15,1
